,Type,Year built,Heating,Cooling,Parking,HOA,Price/sqft,Total Price,Address,Square Feet,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Half bathrooms
282,Condo,1927,No Data,No Data,None,$194/month,,"$97,769","441 S Taylor St #3C, Oak Park, IL 60302",, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 77% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/441-S-Taylor-St-3C-Oak-Park-IL-60302/3807941_zpid/,,
283,Multi Family,1898,No Data,No Data,6 spaces,,No Data,"$720,000","717 Randolph St, Oak Park, IL 60302",, No, 8, 3, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 69.4% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/717-Randolph-St-Oak-Park-IL-60302/2082579400_zpid/,,
284,Condo,1965,No Data,No Data,No Data,No Data,No Data,"$124,647","714 N Austin Blvd, Oak Park, IL 60302",, No, 2, 1,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 70.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/714-N-Austin-Blvd-Oak-Park-IL-60302/3806834_zpid/,,
285,Single Family,1914,No Data,No Data,3 spaces,,,"$375,533","1023 Gunderson Ave, Oak Park, IL 60304","1,966", No, 3, 2,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 1.6% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1023-Gunderson-Ave-Oak-Park-IL-60304/3817439_zpid/,"4,221 sqft",
286,Townhouse,1994,Forced air,Central,2 spaces,None,,"$547,477","205 N Ridgeland Ave, Oak Park, IL 60302","2,461", No, 4, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 28.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/205-N-Ridgeland-Ave-Oak-Park-IL-60302/3804456_zpid/,"6,809 sqft", 1
287,Multi Family,1893,Forced air,No Data,No Data,,$123,"$269,000","519 N Humphrey Ave, Oak Park, IL 60302","2,191", No, 5, 4,,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 36.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/519-N-Humphrey-Ave-Oak-Park-IL-60302/2118847067_zpid/,,
288,Single Family,1904,Forced air,Central,2 spaces,,$226,"$632,500","815 N Lombard Ave, Oak Park, IL 60302","2,800", No, 5, 4, 4,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 48.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/815-N-Lombard-Ave-Oak-Park-IL-60302/3799415_zpid/,"6,298 sqft",
289,Single Family,1927,Gas,No Data,4 spaces,,$205,"$439,000","1207 Rossell Ave, Oak Park, IL 60302","2,144", No, 3, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 3.3% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1207-Rossell-Ave-Oak-Park-IL-60302/3801239_zpid/,"5,440 sqft", 1
290,Single Family,1913,Forced air,Central,2 spaces,,$269,"$269,000","831 N Lombard Ave, Oak Park, IL 60302","1,000", No, 2, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 36.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/831-N-Lombard-Ave-Oak-Park-IL-60302/3799409_zpid/,"3,149 sqft",
291,Condo,2017,Forced air,Central,2 spaces,$459/month,$343,"$650,000","1133 Chicago Ave UNIT 3E, Oak Park, IL 60302","1,896", No, 3, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 52.9% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1133-Chicago-Ave-UNIT-3E-Oak-Park-IL-60302/2084726483_zpid/,,
292,Townhouse,2006,"Forced air, Gas",Central,1 space,,$136,"$240,000","120 Chicago Ave APT B, Oak Park, IL 60302","1,760", No, 3, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 43.5% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/120-Chicago-Ave-APT-B-Oak-Park-IL-60302/63696579_zpid/,0.26 Acres, 1
293,Condo,1965,Baseboard,Wall,2 spaces,$758/month,$109,"$174,900","1020 Washington Blvd APT 2A, Oak Park, IL 60302","1,600", No, 3, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 58.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1020-Washington-Blvd-APT-2A-Oak-Park-IL-60302/3805300_zpid/,, 1
294,Single Family,1897,Other,No Data,2 spaces,,$157,"$899,900","333 N Euclid Ave, Oak Park, IL 60302","5,745", No, 10, 5, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 111.7% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/333-N-Euclid-Ave-Oak-Park-IL-60302/3804206_zpid/,"10,319 sqft", 2
295,Single Family,1925,Radiant,Wall,None,$335/month,,"$131,863","815 Lake St APT 2N, Oak Park, IL 60301",850, No, 1, 1, 1,"Home values in Oak Park have risen 1.1 % (↑) over the past 12 months.Zillow predicts the home values in 60301 will fall 4.6% (↓) in the next year.This home is valued 66.3% lower (↓) than the median home in 60301.The median Zestimate® for this neighborhood is $391,197.",https://www.zillow.com/homedetails/815-Lake-St-APT-2N-Oak-Park-IL-60301/3804092_zpid/,0.65 acres,
296,Multiple Occupancy,1892,Gas,No Data,5 spaces,,$232,"$439,900","453 South Blvd, Oak Park, IL 60302","1,900", No, 5, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 3.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/453-South-Blvd-Oak-Park-IL-60302/2146706742_zpid/,, 1
297,Multi Family,1910,"Electric, Gas",Central,3 spaces,,No Data,"$615,000","328 S Ridgeland Ave, Oak Park, IL 60302",, No, 6, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 44.7% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/328-S-Ridgeland-Ave-Oak-Park-IL-60302/2087528662_zpid/,,
298,Multi Family,1893,"Electric, Gas",No Data,2 spaces,,No Data,"$499,000","813 Forest Ave, Oak Park, IL 60302",, No, 4, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 17.4% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/813-Forest-Ave-Oak-Park-IL-60302/2087528663_zpid/,,
299,Single Family,1914,Gas,No Data,3 spaces,,$173,"$455,000","626 S Humphrey Ave, Oak Park, IL 60304","2,623", No, 4, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 23.1% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/626-S-Humphrey-Ave-Oak-Park-IL-60304/3813676_zpid/,"4,687 sqft",
300,Multi Family,1914,Gas,No Data,2 spaces,,No Data,"$475,000","616 N Taylor Ave, Oak Park, IL 60302",, No, 6, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 11.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/616-N-Taylor-Ave-Oak-Park-IL-60302/2077593758_zpid/,,
301,Single Family,2020,No Data,No Data,No Data,,$304,"$645,000","932 Madison St, Oak Park, IL 60302","2,120", No, 4, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 51.8% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/932-Madison-St-Oak-Park-IL-60302/2077598977_zpid/,No Data, 1
302,Condo,1968,Baseboard,Refrigerator,1 space,$301/mo,,"$119,000","415 S Lombard Ave APT 302, Oak Park, IL 60302",, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 72% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/415-S-Lombard-Ave-APT-302-Oak-Park-IL-60302/3807918_zpid/,,
303,Condo,1962,"Forced air, Gas",Central,1 space,$331/mo,,"$125,000","1008 Washington Blvd APT 8, Oak Park, IL 60302",, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 70.6% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1008-Washington-Blvd-APT-8-Oak-Park-IL-60302/3805217_zpid/,,
304,Single Family,1908,"Forced air, Gas",Central,4 spaces,,$386,"$475,000","808 S Scoville Ave, Oak Park, IL 60304","1,232", No, 3, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 28.5% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/808-S-Scoville-Ave-Oak-Park-IL-60304/62011603_zpid/,"6,298 sqft", 1
305,Single Family,1922,Gas,Central,2 spaces,,$188,"$535,000","1045 Mapleton Ave, Oak Park, IL 60302","2,850", No, 4, 3, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 25.9% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1045-Mapleton-Ave-Oak-Park-IL-60302/3798099_zpid/,"4,007 sqft",
306,Condo,1954,Gas,No Data,1 space,$346/mo,$132,"$119,000","1209 N Harlem Ave #10, Oak Park, IL 60302",900, No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 72% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1209-N-Harlem-Ave-10-Oak-Park-IL-60302/3800983_zpid/,,
307,Single Family,1940,"Forced air, Gas",Central,1 space,,$333,"$354,900","1045 Division St, Oak Park, IL 60302","1,067", No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 16.5% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1045-Division-St-Oak-Park-IL-60302/3801818_zpid/,"5,105 sqft",
308,Condo,1895,Forced air,Central,1 space,$275/month,$290,"$289,900","921 Ontario St APT C, Oak Park, IL 60302","1,000", No, 2, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 31.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/921-Ontario-St-APT-C-Oak-Park-IL-60302/54535432_zpid/,,
309,Condo,1916,Gas,No Data,1 space,$385/mo,$188,"$178,000","104 S Scoville Ave APT 2A, Oak Park, IL 60302",946, No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 58.1% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/104-S-Scoville-Ave-APT-2A-Oak-Park-IL-60302/3806093_zpid/,,
310,Condo,1903,Gas,No Data,1 space,No Data,$185,"$185,000","(Undisclosed Address), Oak Park, IL 60302","1,000", No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 56.5% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/Oak-Park-IL-60302/2077614595_zpid/,,
311,Condo,1915,Radiant,Wall,No Data,$362/mo,$209,"$167,500","343 S Maple Ave APT 3, Oak Park, IL 60302",800, No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 60.6% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/343-S-Maple-Ave-APT-3-Oak-Park-IL-60302/3805140_zpid/,,
312,Condo,1921,Other,Wall,1 space,$438/month,$199,"$199,000","204 N Kenilworth Ave APT 1N, Oak Park, IL 60302","1,000", No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 53.2% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/204-N-Kenilworth-Ave-APT-1N-Oak-Park-IL-60302/3803624_zpid/,,
313,Single Family,1908,No Data,No Data,1 space,,$275,"$389,000","725 S Ridgeland Ave, Oak Park, IL 60304","1,416", No, 3, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 5.2% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/725-S-Ridgeland-Ave-Oak-Park-IL-60304/3816343_zpid/,"5,040 sqft", 1
314,Multi Family,1911,Forced air,Central,2 spaces,,No Data,"$454,900","1110 S East Ave, Oak Park, IL 60304",, No, 5, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 23.1% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1110-S-East-Ave-Oak-Park-IL-60304/2085393092_zpid/,,
315,Condo,2007,"Forced air, Gas",Central,2 spaces,$481/mo,$328,"$535,000","110 S Marion St UNIT 503, Oak Park, IL 60302","1,632", No, 2, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 25.9% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/110-S-Marion-St-UNIT-503-Oak-Park-IL-60302/89891177_zpid/,, 1
316,Townhouse,1966,"Forced air, Gas",Central,1 space,,$161,"$210,000","1121 N Harlem Ave APT C, Oak Park, IL 60302","1,308", No, 2, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 50.6% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1121-N-Harlem-Ave-APT-C-Oak-Park-IL-60302/3801792_zpid/,"1,356 sqft", 1
317,Townhouse,1996,Forced air,Central,4 spaces,$390/month,$201,"$360,000","1140 Schneider Ave, Oak Park, IL 60302","1,794", No, 2, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 15.3% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1140-Schneider-Ave-Oak-Park-IL-60302/3802226_zpid/,"1,343 sqft", 1
318,Condo,1927,Electric,No Data,No Data,,$72,"$110,000","439 S Taylor Ave #2B-3B, Oak Park, IL 60302","1,520", No, 3, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 74.1% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/439-S-Taylor-Ave-2B-3B-Oak-Park-IL-60302/2077639147_zpid/,,
319,Condo,1923,No Data,No Data,No Data,$353/mo,,"$192,000","247 Washington Blvd APT 1B, Oak Park, IL 60302",, No, 2, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 54.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/247-Washington-Blvd-APT-1B-Oak-Park-IL-60302/70463488_zpid/,,
320,Single Family,1929,"Electric, Gas",Central,2 spaces,,$251,"$723,500","1119 N Oak Park Ave, Oak Park, IL 60302","2,882", No, 4, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 70.2% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1119-N-Oak-Park-Ave-Oak-Park-IL-60302/3800746_zpid/,"8,145 sqft", 1
321,Single Family,1953,"Forced air, Gas",Central,2 spaces,,$181,"$525,000","1107 N Ridgeland Ave, Oak Park, IL 60302","2,900", No, 4, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 23.5% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1107-N-Ridgeland-Ave-Oak-Park-IL-60302/3797934_zpid/,"6,621 sqft",
322,Single Family,1911,Gas,Central,8 spaces,,$262,"$550,000","637 S Humphrey Ave, Oak Park, IL 60304","2,100", No, 5, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 48.8% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/637-S-Humphrey-Ave-Oak-Park-IL-60304/3813663_zpid/,"6,229 sqft",
323,Townhouse,2003,"Forced air, Gas",Central,2 spaces,,$221,"$519,900","101 N Euclid Ave APT 26, Oak Park, IL 60301","2,351", No, 3, 3, 2,"Home values in Oak Park have risen 1.1 % (↑) over the past 12 months.Zillow predicts the home values in 60301 will fall 4.6% (↓) in the next year.This home is valued 32.9% higher (↑) than the median home in 60301.The median Zestimate® for this neighborhood is $391,197.",https://www.zillow.com/homedetails/101-N-Euclid-Ave-APT-26-Oak-Park-IL-60301/65562737_zpid/,1.18 Acres, 1
324,Single Family,1923,Forced air,Central,2 spaces,,$280,"$392,000","1182 S Maple Ave, Oak Park, IL 60304","1,400", No, 3, 3, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 6% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1182-S-Maple-Ave-Oak-Park-IL-60304/3817097_zpid/,"4,268 sqft", 2
325,Single Family,1917,"Electric, Gas",No Data,None,,$78,"$750,000","540 S Scoville Ave, Oak Park, IL 60304","9,600", No, 3, 3,,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will decrease 4.3% (↓) in the next year.This home is valued 102.9% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/540-S-Scoville-Ave-Oak-Park-IL-60304/2077662396_zpid/,"10,497 sqft", 3
326,Condo,1905,"Forced air, Gas",Central,1 space,$417/mo,$196,"$299,000","331 S Ridgeland Ave APT A, Oak Park, IL 60302","1,523", No, 2, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 29.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/331-S-Ridgeland-Ave-APT-A-Oak-Park-IL-60302/65550589_zpid/,, 1
327,Single Family,1893,Gas,No Data,4 spaces,None,$199,"$599,000","307 S Humphrey Ave, Oak Park, IL 60302","3,014", No, 6, 3, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 40.9% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/307-S-Humphrey-Ave-Oak-Park-IL-60302/3807791_zpid/,"3,049 sqft", 1
328,Single Family,1924,Forced air,Central,2 spaces,None,$211,"$850,000","847 N Kenilworth Ave, Oak Park, IL 60302","4,023", No, 4, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 100% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/847-N-Kenilworth-Ave-Oak-Park-IL-60302/3801894_zpid/,"7,871 sqft", 1
329,Townhouse,1955,Gas,Central,1 space,None,$282,"$249,900","1011 S Oak Park Ave APT C, Oak Park, IL 60304",885, No, 2, 2, 2,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 32.4% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/1011-S-Oak-Park-Ave-APT-C-Oak-Park-IL-60304/2084745299_zpid/,No Data,
330,Condo,1964,Electric,No Data,1 space,$393/month,$108,"$107,700","7 Division St APT 2A, Oak Park, IL 60302","1,000", No, 2, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 74.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/7-Division-St-APT-2A-Oak-Park-IL-60302/3799544_zpid/,,
331,Single Family,1925,"Other, Gas",Central,2 spaces,,$193,"$599,900","1212 N Ridgeland Ave, Oak Park, IL 60302","3,113", No, 5, 3, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 41.1% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1212-N-Ridgeland-Ave-Oak-Park-IL-60302/3797783_zpid/,"5,000 sqft",
332,Single Family,1912,Gas,None,4 spaces,,$156,"$420,000","300 N Taylor Ave, Chicago, IL 60302","2,700", No, 4, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 1.2% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/300-N-Taylor-Ave-Chicago-IL-60302/3806923_zpid/,"6,831 sqft", 1
333,Condo,1922,Gas,No Data,None,$260/month,No Data,"$145,000","522 Harrison St APT G, Oak Park, IL 60304",, No, 2, 1, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 60.8% lower (↓) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/522-Harrison-St-APT-G-Oak-Park-IL-60304/87698138_zpid/,,
334,Single Family,1923,Gas,Central,2 spaces,,$117,"$350,000","1212 N Lombard Ave, Oak Park, IL 60302","2,985", No, 4, 2, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will decrease 4.5% (↓) in the next year.This home is valued 17.7% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/1212-N-Lombard-Ave-Oak-Park-IL-60302/3797830_zpid/,"4,613 sqft", 1
335,Single Family,1894,Radiant,Central,6 spaces,,$196,"$1,400,000","139 S Grove Ave, Oak Park, IL 60302","7,126", No, 8, 4, 3,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 229.4% higher (↑) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/139-S-Grove-Ave-Oak-Park-IL-60302/3804800_zpid/,"9,870 sqft", 1
336,Single Family,1911,Forced air,Central,2 spaces,None,$295,"$425,000","725 S Grove Ave, Oak Park, IL 60304","1,440", No, 3, 2, 1,"Home values in 60304 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60304 will fall 4.3% (↓) in the next year.This home is valued 15% higher (↑) than the median home in 60304.The median Zestimate® for this neighborhood is $369,676.",https://www.zillow.com/homedetails/725-S-Grove-Ave-Oak-Park-IL-60304/3815471_zpid/,"3,332 sqft", 1
337,Single Family,1914,No Data,No Data,2 spaces,None,$272,"$425,000","908 N Humphrey Ave, Oak Park, IL 60302","1,560", No, 3, 2, 2,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 0% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/908-N-Humphrey-Ave-Oak-Park-IL-60302/3798519_zpid/,"3,875 sqft",
338,Condo,2004,"Forced air, Gas",Central,1 space,$294/mo,$231,"$234,500","106 S Ridgeland Ave APT 315, Oak Park, IL 60302","1,013", No, 1, 1, 1,"Home values in 60302 have fallen 4.6 % (↓) over the past 12 months.Zillow predicts the home values in 60302 will fall 4.5% (↓) in the next year.This home is valued 44.8% lower (↓) than the median home in 60302.The median Zestimate® for this neighborhood is $425,027.",https://www.zillow.com/homedetails/106-S-Ridgeland-Ave-APT-315-Oak-Park-IL-60302/70448787_zpid/,,
