,Type,Year built,Heating,Cooling,Parking,Total Price,Address,New construction,Bedrooms,Bathrooms,Full bathrooms,neighborhood_stats,URL,Lot,Square Feet,HOA,Half bathrooms,Status
263,Condo,,"Forced air, Gas",Central,42 spaces,1390000.0,"1400 W Monroe St #6G, Chicago, IL 60607", Yes,3,3.0,3.0,"Home values in Near West Side have risen 0.6% () over the past 12 months.Zillow predicts the home values in Near West Side will rise 1.8% () in the next year.This home is valued 230.4% higher () than the median home in Near West Side.The median Zestimate for this neighborhood is $420,759.",https://www.zillow.com/homedetails/1400-W-Monroe-St-6G-Chicago-IL-60607/2077642883_zpid/,,1959.0,547.0,0,For Sale
264,Condo,2000.0,Forced air,Central,1 space,649000.0,"618 W Oakdale Ave APT 3, Chicago, IL 60657", No,3,2.0,2.0,"Home values in Lake View East have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View East will fall 0.6% () in the next year.This home is valued 105.7% higher () than the median home in Lake View East.The median Zestimate for this neighborhood is $315,541.",https://www.zillow.com/homedetails/618-W-Oakdale-Ave-APT-3-Chicago-IL-60657/58361256_zpid/,,2000.0,231.0,0,For Sale
265,Single Family,1923.0,Gas,Central,2 spaces,499000.0,"4969 N Kolmar Ave, Chicago, IL 60630", No,4,4.0,4.0,"Home values in Albany Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Albany Park will decrease 1.1% () in the next year.This home is valued 58.6% higher () than the median home in Albany Park.The median Zestimate for this neighborhood is $314,708.",https://www.zillow.com/homedetails/4969-N-Kolmar-Ave-Chicago-IL-60630/2085298934_zpid/,3550.0,1584.0,,0,For Sale
266,Multiple Occupancy,1916.0,Gas,Central,2 spaces,589000.0,"4341 N Mcvicker Ave, Chicago, IL 60634", No,5,3.0,3.0,"Home values in Portage Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Portage Park will fall 2% () in the next year.This home is valued 103.2% higher () than the median home in Portage Park.The median Zestimate for this neighborhood is $289,874.",https://www.zillow.com/homedetails/4341-N-Mcvicker-Ave-Chicago-IL-60634/2085257443_zpid/,,,,0,For Sale
267,Single Family,2009.0,Forced air,Central,6 spaces,7999000.0,"460 W Huron St, Chicago, IL 60654", No,7,11.0,8.0,"Home values in River North have risen 0.6% () over the past 12 months.Zillow predicts the home values in River North will decrease 0.3% () in the next year.This home is valued 1781.9% higher () than the median home in River North.The median Zestimate for this neighborhood is $425,048.",https://www.zillow.com/homedetails/460-W-Huron-St-Chicago-IL-60654/70427044_zpid/,7405.0,10360.0,314.0,3,For Sale
268,Single Family,1987.0,Gas,Central,2 spaces,140000.0,"2516 E 83rd St, Chicago, IL 60617", No,3,2.0,2.0,"Home values in South Chicago have risen 0.6% () over the past 12 months.Zillow predicts the home values in South Chicago will fall 5.1% () in the next year.This home is valued 44.7% higher () than the median home in South Chicago.The median Zestimate for this neighborhood is $96,782.",https://www.zillow.com/homedetails/2516-E-83rd-St-Chicago-IL-60617/4026957_zpid/,4164.0,1278.0,,0,For Sale
269,Condo,2005.0,"Baseboard, Electric",Central,2 spaces,1295000.0,"21 E Huron St APT 3404, Chicago, IL 60611", No,3,4.0,3.0,"Home values in Near North have risen 0.6% () over the past 12 months.Zillow predicts the home values in Near North will fall 0% () in the next year.This home is valued 232% higher () than the median home in Near North.The median Zestimate for this neighborhood is $390,006.",https://www.zillow.com/homedetails/21-E-Huron-St-APT-3404-Chicago-IL-60611/70449502_zpid/,,2500.0,1929.0,1,For Sale
270,Condo,2007.0,"Forced air, Gas",Central,1 space,339900.0,"828 W Grace St APT 1308, Chicago, IL 60613", No,2,1.0,1.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 37.1% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/828-W-Grace-St-APT-1308-Chicago-IL-60613/89935628_zpid/,,,422.0,0,For Sale
271,Single Family,1947.0,,None,1 space,889000.0,"6958 N Tonty Ave, Chicago, IL 60646", No,4,4.0,3.0,"Home values in Wildwood have risen 0.6% () over the past 12 months.Zillow predicts the home values in Wildwood will fall 0.3% () in the next year.This home is valued 101.5% higher () than the median home in Wildwood.The median Zestimate for this neighborhood is $441,218.",https://www.zillow.com/homedetails/6958-N-Tonty-Ave-Chicago-IL-60646/3553382_zpid/,6838.0,3000.0,,1,For Sale
272,Single Family,1918.0,Gas,Central,2 spaces,460000.0,"6410 W Raven St, Chicago, IL 60631", No,5,3.0,2.0,"Home values in Norwood Park East have risen 0.6% () over the past 12 months.Zillow predicts the home values in Norwood Park East will decrease 1.2% () in the next year.This home is valued 37.4% higher () than the median home in Norwood Park East.The median Zestimate for this neighborhood is $334,700.",https://www.zillow.com/homedetails/6410-W-Raven-St-Chicago-IL-60631/3628024_zpid/,6229.0,3700.0,,1,For Sale
273,Single Family,2004.0,"Forced air, Electric",Central,2 spaces,1175000.0,"344 W Scott St, Chicago, IL 60610", No,4,4.0,3.0,"Home values in Old Town have risen 0.6% () over the past 12 months.Zillow predicts the home values in Old Town will fall 0.2% () in the next year.This home is valued 194.9% higher () than the median home in Old Town.The median Zestimate for this neighborhood is $398,382.",https://www.zillow.com/homedetails/344-W-Scott-St-Chicago-IL-60610/65563741_zpid/,2781.0,740.0,,1,For Sale
274,Single Family,1880.0,Forced air,Central,2 spaces,729000.0,"3024 W Medill Ave, Chicago, IL 60647", No,3,2.0,2.0,"Home values in Logan Square have risen 0.6% () over the past 12 months.Zillow predicts the home values in Logan Square will increase 1.6% () in the next year.This home is valued 80.6% higher () than the median home in Logan Square.The median Zestimate for this neighborhood is $403,670.",https://www.zillow.com/homedetails/3024-W-Medill-Ave-Chicago-IL-60647/3688312_zpid/,3310.0,2500.0,,0,For Sale
275,Townhouse,1926.0,"Forced air, Gas",Central,1 space,1350000.0,"245 W Concord Ln, Chicago, IL 60614", No,4,3.0,3.0,"Home values in 60614 have risen 0.6% () over the past 12 months.Zillow predicts the home values in Old Town Triangle will decrease 0.9% () in the next year.This home is valued 111.6% higher () than the median home in Old Town Triangle.The median Zestimate for this neighborhood is $638,027.",https://www.zillow.com/homedetails/245-W-Concord-Ln-Chicago-IL-60614/3743195_zpid/,34848.0,3200.0,,0,For Sale
276,Single Family,1921.0,Gas,Central,2 spaces,269000.0,"8046 S Justine St, Chicago, IL 60620", No,5,3.0,3.0,"Home values in Gresham have risen 0.6% () over the past 12 months.Zillow predicts the home values in Gresham will fall 3.6% () in the next year.This home is valued 113.3% higher () than the median home in Gresham.The median Zestimate for this neighborhood is $126,118.",https://www.zillow.com/homedetails/8046-S-Justine-St-Chicago-IL-60620/4014494_zpid/,3998.0,3000.0,,0,For Sale
277,Single Family,1905.0,"Forced air, Gas",Central,2 spaces,199500.0,"3018 S Kedvale Ave, Chicago, IL 60623", No,3,3.0,2.0,"Home values in Little Village have risen 0.6% () over the past 12 months.Zillow predicts the home values in Little Village will fall 0.5% () in the next year.This home is valued 33% higher () than the median home in Little Village.The median Zestimate for this neighborhood is $149,958.",https://www.zillow.com/homedetails/3018-S-Kedvale-Ave-Chicago-IL-60623/2077643475_zpid/,3136.0,1446.0,,1,For Sale
278,Condo,1917.0,Forced air,Central,1 space,235000.0,"523 S Plymouth Ct APT 303, Chicago, IL 60605", No,1,1.0,1.0,"Home values in Printers Row have risen 0.6% () over the past 12 months.Zillow predicts the home values in Printers Row will increase 0.5% () in the next year.This home is valued 12.3% lower () than the median home in Printers Row.The median Zestimate for this neighborhood is $267,990.",https://www.zillow.com/homedetails/523-S-Plymouth-Ct-APT-303-Chicago-IL-60605/3871350_zpid/,,931.0,405.0,0,For Sale
279,Condo,1920.0,Forced air,Central,1 space,339900.0,"1934 N Washtenaw Ave APT 216, Chicago, IL 60647", No,2,1.0,1.0,"Home values in Logan Square have risen 0.6% () over the past 12 months.Zillow predicts the home values in Logan Square will increase 1.6% () in the next year.This home is valued 15.8% lower () than the median home in Logan Square.The median Zestimate for this neighborhood is $403,670.",https://www.zillow.com/homedetails/1934-N-Washtenaw-Ave-APT-216-Chicago-IL-60647/62008307_zpid/,,1100.0,260.0,0,For Sale
280,Multiple Occupancy,1913.0,"Forced air, Gas",Central,2 spaces,690000.0,"2628 N Ridgeway Ave, Chicago, IL 60647", No,6,3.0,3.0,"Home values in Logan Square have risen 0.6% () over the past 12 months.Zillow predicts the home values in Logan Square will increase 1.6% () in the next year.This home is valued 70.9% higher () than the median home in Logan Square.The median Zestimate for this neighborhood is $403,670.",https://www.zillow.com/homedetails/2628-N-Ridgeway-Ave-Chicago-IL-60647/2077643793_zpid/,,,,0,For Sale
281,Multiple Occupancy,1923.0,"Forced air, Gas",Central,3 spaces,825000.0,"4919 N Saint Louis Ave, Chicago, IL 60625", No,6,4.0,4.0,"Home values in Albany Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Albany Park will decrease 1.1% () in the next year.This home is valued 162.1% higher () than the median home in Albany Park.The median Zestimate for this neighborhood is $314,708.",https://www.zillow.com/homedetails/4919-N-Saint-Louis-Ave-Chicago-IL-60625/2077643800_zpid/,,,,0,For Sale
282,Townhouse,1989.0,"Electric, Gas",Central,1 space,719900.0,"2501 N Wayne Ave APT 21, Chicago, IL 60614", No,3,3.0,2.0,"Home values in Wrightwood Neighbors have risen 0.6% () over the past 12 months.Zillow predicts the home values in Wrightwood Neighbors will fall 0.5% () in the next year.This home is valued 6.3% higher () than the median home in Wrightwood Neighbors.The median Zestimate for this neighborhood is $677,229.",https://www.zillow.com/homedetails/2501-N-Wayne-Ave-APT-21-Chicago-IL-60614/3729675_zpid/,24829.2,2475.0,375.0,1,For Sale
283,Condo,1999.0,"Forced air, Gas",Central,1 space,500000.0,"130 S Canal St APT 502, Chicago, IL 60606", No,2,2.0,2.0,"Home values in West Loop Gate have risen 0.6% () over the past 12 months.Zillow predicts the home values in West Loop Gate will fall 0.5% () in the next year.This home is valued 47.6% higher () than the median home in West Loop Gate.The median Zestimate for this neighborhood is $338,772.",https://www.zillow.com/homedetails/130-S-Canal-St-APT-502-Chicago-IL-60606/58368776_zpid/,,1500.0,970.0,0,For Sale
284,Single Family,1920.0,"Forced air, Gas",Central,2 spaces,2450000.0,"1844 N Fremont St, Chicago, IL 60614", No,5,5.0,4.0,"Home values in Ranch Triangle have risen 0.6% () over the past 12 months.Zillow predicts the home values in Ranch Triangle will decrease 3% () in the next year.This home is valued 244.7% higher () than the median home in Ranch Triangle.The median Zestimate for this neighborhood is $710,767.",https://www.zillow.com/homedetails/1844-N-Fremont-St-Chicago-IL-60614/158608404_zpid/,3000.0,4200.0,,1,For Sale
285,Condo,2001.0,Forced air,Central,,335000.0,"345 N La Salle Dr APT 3002, Chicago, IL 60654", No,1,1.0,1.0,"Home values in River North have risen 0.6% () over the past 12 months.Zillow predicts the home values in River North will decrease 0.3% () in the next year.This home is valued 21.2% lower () than the median home in River North.The median Zestimate for this neighborhood is $425,048.",https://www.zillow.com/homedetails/345-N-La-Salle-Dr-APT-3002-Chicago-IL-60654/63701005_zpid/,,840.0,529.0,0,For Sale
286,Condo,1915.0,Forced air,Central,,329000.0,"4121 N Sheridan Rd APT 1N, Chicago, IL 60613", No,2,2.0,2.0,"Home values in Uptown have risen 0.6% () over the past 12 months.Zillow predicts the home values in Uptown will rise 2% () in the next year.This home is valued 8.4% higher () than the median home in Uptown.The median Zestimate for this neighborhood is $303,469.",https://www.zillow.com/homedetails/4121-N-Sheridan-Rd-APT-1N-Chicago-IL-60613/65559325_zpid/,,1200.0,377.0,0,For Sale
287,Townhouse,1988.0,Forced air,Central,1 space,889000.0,"1701 N Halsted St #E1, Chicago, IL 60614", No,3,3.0,3.0,"Home values in Lincoln Park have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lincoln Park will decrease 0.8% () in the next year.This home is valued 60.8% higher () than the median home in Lincoln Park.The median Zestimate for this neighborhood is $552,789.",https://www.zillow.com/homedetails/1701-N-Halsted-St-E1-Chicago-IL-60614/3740597_zpid/,13503.6,2500.0,488.0,0,For Sale
288,Condo,1985.0,Forced air,Central,1 space,629000.0,"1651 N Dayton St APT 100, Chicago, IL 60614", No,3,3.0,2.0,"Home values in Ranch Triangle have risen 0.6% () over the past 12 months.Zillow predicts the home values in Ranch Triangle will decrease 3% () in the next year.This home is valued 11.5% lower () than the median home in Ranch Triangle.The median Zestimate for this neighborhood is $710,767.",https://www.zillow.com/homedetails/1651-N-Dayton-St-APT-100-Chicago-IL-60614/3736990_zpid/,,1650.0,286.0,1,For Sale
289,Condo,2005.0,Gas,Central,1 space,339000.0,"1525 S Sangamon St #417, Chicago, IL 60608", No,2,2.0,2.0,"Home values in University Village - Little Italy have risen 0.6% () over the past 12 months.Zillow predicts the home values in University Village - Little Italy will decrease 0.9% () in the next year.This home is valued 3.5% lower () than the median home in University Village - Little Italy.The median Zestimate for this neighborhood is $351,164.",https://www.zillow.com/homedetails/1525-S-Sangamon-St-417-Chicago-IL-60608/65572048_zpid/,,1150.0,500.0,0,For Sale
290,Condo,2000.0,Forced air,Central,2 spaces,499000.0,"3845 N Ashland Ave APT 2E, Chicago, IL 60613", No,2,2.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 7.7% lower () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/3845-N-Ashland-Ave-APT-2E-Chicago-IL-60613/54534049_zpid/,,,329.0,0,For Sale
291,Condo,2004.0,"Forced air, Gas",Central,1 space,594000.0,"1505 W School St #3, Chicago, IL 60657", No,2,2.0,2.0,"Home values in Lake View have risen 0.6% () over the past 12 months.Zillow predicts the home values in Lake View will decrease 0.3% () in the next year.This home is valued 9.9% higher () than the median home in Lake View.The median Zestimate for this neighborhood is $540,603.",https://www.zillow.com/homedetails/1505-W-School-St-3-Chicago-IL-60657/70448435_zpid/,,1500.0,224.0,0,For Sale
292,Condo,2004.0,Forced air,Central,1 space,730000.0,"1520 N Cleveland Ave #1, Chicago, IL 60610", No,3,3.0,3.0,"Home values in Old Town have risen 0.6% () over the past 12 months.Zillow predicts the home values in Old Town will fall 0.2% () in the next year.This home is valued 83.2% higher () than the median home in Old Town.The median Zestimate for this neighborhood is $398,382.",https://www.zillow.com/homedetails/1520-N-Cleveland-Ave-1-Chicago-IL-60610/70463903_zpid/,,2850.0,206.0,0,For Sale
293,Multi Family,2005.0,Forced air,Central,1 space,365000.0,"914 S Racine Ave APT 201, Chicago, IL 60607", No,2,2.0,2.0,"Home values in University Village - Little Italy have risen 0.6% () over the past 12 months.Zillow predicts the home values in University Village - Little Italy will fall 0.9% () in the next year.This home is valued 3.9% higher () than the median home in University Village - Little Italy.The median Zestimate for this neighborhood is $351,164.",https://www.zillow.com/homedetails/914-S-Racine-Ave-APT-201-Chicago-IL-60607/87710596_zpid/,,1300.0,,0,For Sale
